userids,tweets,tokens,nodes,edges,avg_degrees,DENS,OUT,SS,IS,RIS,ABC,RBC,ACC,country,type,alpha-6,alpha-8
1265484586101981184,45561,562901,24,130,10.8333,0.2355,0.956522,0.03313049357674104,0.09608073586976582,0.00101523817382967,0.9207920792079208,0.8749,0.9375780274656679,au,au,0.64,0.51
55683935,94226,1504846,42,98,4.6667,0.0569,0.780488,0.009330628803245436,0.040332967470593374,0.0002458712012138483,0.9735973597359736,0.7315,0.8639200998751561,uk,urban,0.57,0.43
996806849562324994,81565,1299166,139,1554,22.3597,0.081,0.927536,0.015145368492224474,0.04943615047643099,0.027510404369752446,0.9666966696669667,0.42510000000000003,0.787765293383271,uk,rural,0.53,0.41
1458557832891043841,103403,1977035,44,224,10.1818,0.1184,0.8139529999999999,0.020148749154834347,0.08957679717929541,0.006447673168472552,0.9732973297329733,0.9363,0.9538077403245943,au,au,0.63,0.49
1201299729570648064,28917,289727,24,147,12.25,0.2663,0.913043,0.015686274509803918,0.04023000786766777,9.000705143374746e-05,0.8982898289828983,0.4065,0.9850187265917603,us,urban,0.54,0.44
1424566210071515138,69645,553408,146,3799,52.0411,0.1795,1.0,0.06991210277214334,0.03935970782784377,0.0026636634388266353,0.9834983498349835,0.6819,0.9987515605493134,us,rural,0.63,0.49
753609125028892672,38952,688205,33,50,3.0303,0.0473,0.4375,0.006490872210953346,0.030596485775062406,0.0,0.9897989798979898,0.9194,0.9001248439450686,uk,urban,0.55,0.42
164929418,104735,998554,121,314,5.1901,0.0216,0.3583329999999999,0.014063556457065583,0.012821384515264248,0.0002056565348074919,0.9753975397539754,0.008700000000000041,1.0,us,urban,0.39,0.3
1398631400606208002,8532,76518,7,10,2.8571,0.2381,0.333333,0.009871534820824882,0.06944916612434801,0.0,0.7998799879987999,0.5333,0.8489388264669164,us,urban,0.43,0.35
420722533,123482,1315716,106,1530,28.8679,0.1375,0.714286,0.02636916835699797,0.012048216176313463,0.0016844210344892706,0.972997299729973,0.4687,0.9600499375780275,us,rural,0.53,0.41
196455919,255261,2079871,193,408,4.228,0.011,0.520833,0.0017579445571331979,0.07573941507289735,4.101378894160838e-05,0.991899189918992,0.8323,0.8514357053682896,au,au,0.55,0.41
955648114752458752,85445,1287495,85,1292,30.4,0.181,0.809524,0.03813387423935091,0.037578312433829024,0.002457019752652067,0.96999699969997,0.5137,0.9288389513108615,us,urban,0.55,0.44
1000502648607510528,105658,1575078,92,622,13.5217,0.0743,0.978022,0.019878296146044624,0.05898419667226793,0.0011231079642866969,0.9528952895289529,0.37870000000000004,0.6529338327091136,us,rural,0.51,0.39
1044009537936580608,36831,377394,46,124,5.3913,0.0599,0.3111109999999999,0.00973630831643002,0.045399356988140224,0.0005755092470052853,0.9357935793579358,0.0363,1.0,us,rural,0.39,0.3
941376555628023809,36180,371858,31,94,6.0645,0.1011,0.766667,0.022582826233941852,0.0590832710071586,0.002540199007130206,0.945994599459946,0.5255000000000001,0.8764044943820225,us,urban,0.53,0.41
2840759574,319120,7002376,174,998,11.4713,0.0332,0.930636,0.009871534820824882,0.04801219974162967,0.001245291449566325,0.9732973297329733,0.8971,0.8751560549313359,au,au,0.62,0.47
1154929259091124224,13677,254115,9,12,2.6667,0.1667,0.5,0.00486815415821501,0.028653851757598128,0.0006528831113008583,0.9462946294629463,0.875,0.8002496878901373,au,au,0.53,0.42
1609109935,65096,1102738,53,205,7.7358,0.0744,0.711538,0.012440838404327248,0.08671335463755306,0.007459597334141324,0.9516951695169517,0.6006,0.585518102372035,uk,rural,0.49,0.38
1120064998619795456,128774,1386950,116,598,10.3103,0.0448,0.704348,0.009601081812035159,0.04529639738521461,0.019748903242513723,0.9636963696369637,0.5640000000000001,0.83270911360799,us,urban,0.52,0.4
3898099753,73291,610250,114,1992,34.9474,0.1546,0.946903,0.04083840432724814,0.03264207939545229,0.0007095267968878361,0.9777977797779778,0.6696,0.9375780274656679,us,rural,0.6,0.47
1330660476288704516,33235,297925,43,130,6.0465,0.072,0.785714,0.013387423935091278,0.01774790438355366,0.0002697156074495284,0.9534953495349535,0.46619999999999995,0.7965043695380775,uk,urban,0.51,0.39
1262958972899860481,5210,62877,5,7,2.8,0.35,1.0,0.0035158891142663957,0.0,0.0,0.9000900090009001,0.8333,0.947565543071161,au,au,0.61,0.5
1450005581348102150,69700,1182564,52,374,14.3846,0.141,0.921569,0.02650439486139283,0.0415607121696308,0.004290136337708149,0.9207920792079208,0.725,0.8064918851435705,us,urban,0.57,0.45
755162532231294978,972,4000,5,7,2.8,0.35,0.0,0.009871534820824882,0.07576272668110691,0.0,0.54995499549955,0.25,0.8926342072409488,us,urban,0.3,0.27
1359986307645071360,79019,1009817,38,55,2.8947,0.0391,0.32432400000000006,0.004462474645030426,0.02875098345847134,0.0009695236640924618,0.9975997599759976,0.973,0.9438202247191011,us,urban,0.55,0.41
1449996469864255488,128191,2385480,105,420,8.0,0.0385,0.7788459999999999,0.01284651791751183,0.04762367293813682,0.0034443473967578635,0.975997599759976,0.6866,0.7827715355805244,au,au,0.55,0.42
1004434155583574017,62730,823897,46,66,2.8696,0.0319,0.44444400000000006,0.010006761325219743,0.03726360572299981,0.0019488365792417605,0.993999399939994,0.9348,0.9038701622971286,us,rural,0.55,0.42
1472249137504550913,39545,475984,23,105,9.1304,0.2075,0.863636,0.03678160919540229,0.05608384408419376,0.001345581327740447,0.9441944194419442,0.9097999999999999,0.885143570536829,us,urban,0.62,0.49
143039950,22690,276133,16,39,4.875,0.1625,0.733333,0.009060175794455713,0.16403213116664886,5.375274229768388e-05,0.900990099009901,0.6452,0.7028714107365792,uk,rural,0.53,0.41
184760729,61425,804827,39,109,5.5897,0.0735,0.631579,0.015551048005409058,0.10560547045739319,0.0012598166768247284,0.9252925292529253,0.5686,0.6766541822721599,us,rural,0.49,0.37
2771408077,61834,908613,52,160,6.1538,0.0603,0.568627,0.008384043272481406,0.07160743251775081,0.001150336889495209,0.9648964896489649,0.6874,0.9463171036204744,us,urban,0.54,0.41
1501218448084455441,82000,1150040,66,660,20.0,0.1538,0.861538,0.022041920216362403,0.06617971307295561,0.0009568317179443423,0.9507950795079508,0.5212,0.9925093632958801,us,rural,0.57,0.45
2266986421,244071,2639332,163,1345,16.5031,0.0509,0.925926,0.010412440838404327,0.080244383359397,0.0006156416507977188,0.9657965796579658,0.6036,0.42571785268414486,au,au,0.5,0.38
1469728080415518722,69872,900871,48,508,21.1667,0.2252,0.914894,0.04259634888438134,0.034452614299729005,0.07699780663192497,0.9435943594359436,0.8459,0.7003745318352059,uk,urban,0.58,0.47
713636774,163972,2030483,104,423,8.1346,0.0395,0.825243,0.01162947937795808,0.14803259739881303,0.0013866891310979673,0.9792979297929792,0.42079999999999995,0.9013732833957553,us,urban,0.55,0.42
402192311,105102,1518564,111,919,16.5586,0.0753,0.754545,0.02325895875591616,0.037648247258457744,0.005745879057293478,0.9732973297329733,0.47040000000000004,0.8576779026217228,uk,urban,0.52,0.4
1334975839042236420,208022,1833324,127,355,5.5906,0.0222,0.619048,0.007437457741717376,0.05172068808096898,0.000737883895087292,0.972997299729973,0.5758,0.7265917602996255,us,urban,0.49,0.37
1084951079589171208,89637,844085,58,525,18.1034,0.1588,0.947368,0.027856659905341447,0.053082474527211446,0.003471494059352452,0.9534953495349535,0.46140000000000003,0.9288389513108615,us,urban,0.56,0.44
1459151785256439813,60531,1098704,36,210,11.6667,0.1667,0.714286,0.052873563218390804,0.09011490680213301,0.024110784331364713,0.9534953495349535,0.7626999999999999,0.7627965043695382,us,urban,0.56,0.44
39672458,106118,1192447,66,226,6.8485,0.0527,0.723077,0.009601081812035159,0.056744339650131606,7.6492479146398e-05,0.9651965196519652,0.4223,0.8689138576779026,us,urban,0.51,0.39
1247164138163449856,6796,80668,12,22,3.6667,0.1667,0.454545,0.012440838404327248,0.014707682146222062,0.0,0.84998499849985,0.40449999999999997,0.9225967540574282,us,urban,0.44,0.35
273614085,87369,1529853,62,690,22.2581,0.1824,0.934426,0.04570655848546314,0.02462871407341214,0.0011382442852485282,0.9561956195619562,0.6818,0.9875156054931336,au,au,0.61,0.48
529869864,93631,2019914,93,615,13.2258,0.0719,0.847826,0.02352941176470588,0.046399813507134326,0.0015642001001418054,0.951995199519952,0.48129999999999995,0.7078651685393258,au,au,0.51,0.39
947265982602428417,111270,1526752,73,140,3.8356,0.0266,0.5555559999999999,0.01162947937795808,0.034689615649859645,4.086101551575139e-05,0.9870987098709871,0.771,0.8689138576779026,us,urban,0.54,0.41
1333343540,189908,2467508,103,839,16.2913,0.0799,0.872549,0.021230561189993235,0.0661428030266238,0.003128635236323391,0.9654965496549655,0.7033,0.7278401997503121,us,urban,0.56,0.43
2322065402,95876,1246720,72,142,3.9444,0.0278,0.591549,0.005544286680189317,0.07748390042058026,0.0002446372620050034,0.9867986798679867,0.7112,0.9263420724094882,au,au,0.55,0.42
1321712164332216322,15195,276416,20,40,4.0,0.1053,0.684211,0.01649763353617309,0.039897817450681376,0.0005797516475233141,0.8823882388238824,0.6092,0.6192259675405742,au,au,0.48,0.37
1123828470,135187,2534293,82,206,5.0244,0.031,0.62963,0.006355645706558485,0.0734956727827261,7.13804452811832e-05,0.9873987398739874,0.6766,0.9637952559300874,au,au,0.56,0.42
1089899114,180679,2271095,129,726,11.2558,0.044,0.6796880000000001,0.01176470588235294,0.09077151710003593,0.001604567539974019,0.978997899789979,0.5255000000000001,0.8514357053682896,us,rural,0.52,0.4
1347075250941411330,15725,194573,6,7,2.3333,0.2333,0.8,0.047734956051386064,0.0058279020523928395,0.0,1.0,1.0,1.0,au,au,0.64,0.51
1154180290086129664,43974,470337,54,58,2.1481,0.0203,0.0,0.014063556457065583,0.007123638942041514,0.0,0.9948994899489949,0.9057,0.9525593008739076,uk,urban,0.48,0.36
1302334326768631810,45833,443136,103,1255,24.3689,0.1195,0.941176,0.028532792427315753,0.022730760638349536,0.0011630640910492952,0.9735973597359736,0.27049999999999996,0.9637952559300874,us,rural,0.53,0.42
16034493,72020,990738,43,97,4.5116,0.0537,0.45238100000000003,0.004462474645030426,0.05312326984157819,0.0005252115344923673,0.9702970297029703,0.7448,0.8826466916354557,us,urban,0.52,0.4
581577744,139330,2135418,90,559,12.4222,0.0698,0.910112,0.04367816091954023,0.07063417287500122,0.0005707027599917845,0.9687968796879688,0.27790000000000004,0.8164794007490637,us,urban,0.51,0.39
1091805291878834176,150546,1281703,97,616,12.701,0.0662,0.96875,0.010953346855983771,0.09993880702844987,0.0001241930434197471,0.9705970597059705,0.7433000000000001,0.8451935081148565,us,rural,0.61,0.46
1497468956520685570,112947,1277017,61,98,3.2131,0.0268,0.333333,0.0037863421230561185,0.058537390848251145,0.0018498158956824502,0.9948994899489949,0.9013,0.9450686641697877,uk,rural,0.54,0.41
1175360696260988929,23029,386640,15,22,2.9333,0.1048,0.285714,0.006220419202163624,0.04750711489708896,2.6794108534918945e-06,0.931893189318932,0.6593,0.8951310861423221,uk,rural,0.47,0.37
2242745620,40556,700587,30,73,4.8667,0.0839,0.5862069999999999,0.008248816768086545,0.022243159499966005,0.0005232372317582153,0.9705970597059705,0.784,0.8476903870162297,uk,rural,0.54,0.41
870194246220783616,179754,3612871,191,489,5.1204,0.0135,0.668421,0.005273833671399593,0.07195516400687693,0.00017229316896072222,0.990999099909991,0.7444,0.8551810237203495,au,au,0.56,0.42
400911239,68133,1110317,40,79,3.95,0.0506,0.666667,0.007302231237322515,0.043079851971287865,0.0006880092474459779,0.9858985898589859,0.8799,0.920099875156055,us,urban,0.58,0.44
4811834428,119252,1712276,101,654,12.9505,0.0648,0.9299999999999999,0.01879648411088573,0.024970617660485854,0.00026680116055625655,0.9558955895589559,0.35860000000000003,0.5355805243445694,us,urban,0.47,0.36
1274855044861444096,4195,75924,2,1,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,rural,0.5,0.44
303441640,165042,1608191,108,515,9.537,0.0446,0.794393,0.008113590263691683,0.09786407389779803,0.0005465057996964345,0.9726972697269727,0.381,0.7240948813982522,us,urban,0.5,0.38
2731939179,31162,381647,22,60,5.4545,0.1299,0.666667,0.022582826233941852,0.13504997426009926,2.5994985999666976e-05,0.9165916591659166,0.4627,0.8639200998751561,us,rural,0.51,0.4
